"protein_id","pvalue","qvalue","signif","signif_threshold_qvalue","signif_threshold_log2fc","contrast","foldchange.log2","effectsize","tstatistic","standarddeviation","standarderror","dea_algorithm","peptides_used_for_dea"
"A0A9D5BN94",0.388583446363017,0.749305574344881,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.235488181609243,-0.835835285863753,-0.915611680852713,0.281739937990162,0.257192198978864,"ebayes",16
"A0A9D4VM97",0.564680513099036,0.846209315554496,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.0998088324216763,-0.550101151623497,-0.602605619307518,0.181437235910366,0.165628778132489,"ebayes",7
"A0A9D4VZF6",0.443036831446212,0.777567905325176,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.140663704778772,0.739487304482981,0.810067755308039,0.190217876528818,0.17364436969261,"ebayes",11
"A0A9D5ADC8",0.681456339370867,0.893751687780724,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.0903210099256334,0.389808359688447,0.427013663410899,0.231706190184896,0.211517845129749,"ebayes",5
"A0A9D4YHY6;A0A9D4YJC9",0.817050873846203,0.939392178497454,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.0446025276492016,0.218794142672718,0.239676974783702,0.203856132089971,0.18609433671905,"ebayes",2
"A0A9D4W8E6",0.482779258900868,0.799370572402227,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.150834582939894,-0.674271852694798,-0.738627807223483,0.223699954754255,0.204209185552985,"ebayes",5
"A0A9D4ZU71",0.141825176441139,0.56319761013023,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.281984005729525,1.49993711912266,1.64309878996559,0.187997218106358,0.171617195175118,"ebayes",5
"A0A9D4ZU59",0.198630086707643,0.611956140028336,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.368725770857806,1.28816947515861,1.41111895886792,0.286240108905239,0.261300274183558,"ebayes",5
"A0A9D5BKH2",0.974636450556782,0.99201082811847,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.00700619101442886,0.0300136243620242,0.0328782781911345,0.233433687645324,0.213094827341599,"ebayes",7
"A0A9D4WIK2",0.286353046871549,0.674237365225185,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.219608034672544,-1.04841237374813,-1.14847821333878,0.209467228899096,0.191216543876888,"ebayes",11
"A0A9D5BC66",0.600340777187337,0.863451971865174,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.124259035255474,-0.499415848583345,-0.547082651689365,0.248808754483763,0.227130278892537,"ebayes",8
"A0A9D4XP96",0.71735541615206,0.904829884263081,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.0746200043546111,-0.343309977707625,-0.376077238014124,0.217354604293383,0.198416699581825,"ebayes",8
"A0A9D5A341",0.356528989262426,0.732126233853783,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.296246790060107,0.897271113924955,0.982911258588972,0.330164189465799,0.301397290418046,"ebayes",5
"A0A9D4XU18",0.333475225786762,0.713556109147389,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.175272644388754,-0.944110282646875,-1.03422099715654,0.185648485786392,0.169473105719806,"ebayes",13
"A0A9D5AAS4;A0A9D5ABA7",0.777375883160234,0.925804255745921,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.0524350302114673,0.267658655581156,0.29320536674661,0.195902613713789,0.178833801008772,"ebayes",8
"P49364",0.0111841795846383,0.294756781770787,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.564388869150127,-3.05908657561711,-3.35106144565345,0.18449587979911,0.168420925221224,"ebayes",15
"A0A9D4XRZ8",0.183797072827385,0.601048951796249,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.380131092333818,1.3375728494155,1.46523764386266,0.284194683302618,0.259433064613134,"ebayes",5
"A0A9D5BIU3",0.620937247058273,0.870842869848434,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.0865577202969773,-0.470898189207738,-0.515843121034828,0.183814086103423,0.167798535576736,"ebayes",11
"A0A9D4WJ99",0.691582794622709,0.898015930890565,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.0728294854431756,0.376583835144246,0.41252692260062,0.193395145108337,0.176544805813036,"ebayes",2
"A0A9D5B718;A0A9D5B7J4",0.726723713437497,0.909364574494986,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.0954927332240266,-0.331342178732557,-0.36296717108946,0.288199750449229,0.26308917398067,"ebayes",5
"A0A9D4X418",0.0266936387988714,0.349580532405594,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.493816045681929,2.51415018773491,2.75411354155651,0.196414696341918,0.179301266353327,"ebayes",4
"A0A9D4WYX1",0.184764647387156,0.601048951796249,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.269793903845698,-1.33424371792625,-1.46159076303553,0.202207363033364,0.18458922337835,"ebayes",5
"A0A9D4ZYB6",0.341172432854841,0.718397425831892,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.229775463007283,0.928200535296729,1.01679274214078,0.247549375667864,0.225980628582683,"ebayes",5
"A0A9D4YJH4",0.232785411184831,0.636148839474091,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.238492986542845,1.18572447932724,1.29889608862719,0.201136934170544,0.183612059987731,"ebayes",7
"A0A9D4WS07;A0A9D4WVI4",0.53077531859069,0.824558857942072,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.11115281232695,0.600053341744238,0.657325501959351,0.185238218995416,0.169098585093119,"ebayes",14
"A0A9D4X4R9",0.212610743446983,0.620913047842614,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.264990458804944,-1.24450786631841,-1.36329006275043,0.212927909880439,0.194375698939906,"ebayes",10
"A0A9D4X7F9;A0A9D4X900",0.501684428439199,0.807251439233332,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.135426040545968,0.644498736783217,0.706012992839505,0.210126153577738,0.191818057060536,"ebayes",2
"A0A9D5A1Z2",0.453193386956433,0.781297196517652,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.136044612542311,-0.72245498733473,-0.791409786690681,0.188308773456191,0.17190160499681,"ebayes",1
"A0A9D4WB08;A0A9D4WBN6",0.193174793737612,0.604592018141587,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.291870138899015,-1.3059451554521,-1.43059124101141,0.22349341217011,0.204020638832281,"ebayes",13
"A0A9D4WA49;A0A9D4WAC2",0.481884609360034,0.799370572402227,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.121839572279235,0.675699534455275,0.740191754233786,0.180316199829053,0.164605416883303,"ebayes",2
"A0A9D4ZWI0",0.010068007624784,0.293066497824944,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.725663101251516,-3.12685965881655,-3.42530313857346,0.232074087241307,0.211853687657476,"ebayes",2
"A0A9D4VMS5",0.582107764832804,0.85578561005385,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.104840474616198,0.525111534260433,0.575230865041172,0.199653726448525,0.182258082776372,"ebayes",6
"A0A9D4W4U8",0.402858144175142,0.755146410004837,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.192779155017329,-0.809683615547029,-0.886963961354897,0.238091955074434,0.217347224257957,"ebayes",3
"A0A9D4WGY5",0.614518157161568,0.868241950776586,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.10979083734448,0.479730809627266,0.52551877192614,0.228859258444926,0.208918963906985,"ebayes",6
"A0A9D4W2A0;A0A9D4W321",0.787839844274169,0.929935532637476,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.0528224490421557,0.25469363810894,0.279002901690648,0.207396028555538,0.189325805294756,"ebayes",20
"A0A9D4Y3L3",0.280584740357377,0.67408734001374,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.261579622233268,-1.0621149395706,-1.1634886221321,0.24628184058782,0.224823532656401,"ebayes",16
"A0A9D4Y658",0.00793587321634965,0.291073078995825,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.70125287488723,3.2821010911441,3.59536160726389,0.213659742772512,0.195043767912094,"ebayes",1
"A0A9D4VVN2",0.985066367444862,0.996398989371219,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.00370873987560457,0.0176691592622827,0.0193555942002072,0.209899057479287,0.191610747634132,"ebayes",1
"A0A9D4WQ43",0.488665198083778,0.801909888307137,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.127620604600771,0.664922133719337,0.728385703245094,0.19193315747651,0.175210199805127,"ebayes",17
"A0A9D5A453",0.27526089998241,0.673341868386071,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.276612641223049,1.07496875109589,1.17756926717675,0.257321564874378,0.234901376023709,"ebayes",2
"P10933",0.0629403260034281,0.442842191097363,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.384339158786301,-1.99421511412336,-2.18455320504621,0.192727031333955,0.17593490417102,"ebayes",14
"A0A9D4Y402",0.760653922513812,0.918679354062187,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.0660399122485581,0.288505166203954,0.316041574973366,0.228903742409494,0.208959572025053,"ebayes",7
"A0A9D4XQN8",0.482923038296631,0.799370572402227,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.129872561347648,0.674042572101804,0.738376642917921,0.192677090028124,0.175889314204762,"ebayes",5
"P82340",0.00872098655332744,0.291073078995825,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.637738854141176,-3.22024219711939,-3.52759858398457,0.198040648840529,0.180785551121529,"ebayes",1
"A0A9D4X4F0",0.674222973760384,0.88842843370895,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.0839566365219896,-0.399310287041034,-0.437422503312475,0.210254128798245,0.191934881918992,"ebayes",5
"A0A9D4XN97",0.490756196792489,0.802406716315656,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.127555140424399,0.661618362606545,0.724766603318475,0.192792624318763,0.175994782100009,"ebayes",11
"Q01289",0.343060368984619,0.719812761357356,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.242753021447203,-0.924340912947111,-1.0125647376921,0.262622824595337,0.239740741910981,"ebayes",16
"A0A9D4XGK4",0.803047043945359,0.933591138207744,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.0486412114616928,-0.235953139622513,-0.258473714170833,0.206147761116935,0.18818629823822,"ebayes",15
"A0A9D4VJC9",0.716827608640717,0.904829884263081,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.0665717212563252,0.343986178413572,0.37681797877422,0.193530221369205,0.176668113004803,"ebayes",9
"A0A9D4YIG8;P93681",0.0105708908519679,0.294756781770787,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.684846254343906,-3.09538071718874,-3.39081968574158,0.221247826007617,0.201970708505583,"ebayes",13
"A0A9D5ASJ5",0.0437542847258812,0.388782188579904,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.474551287474241,-2.21356762961697,-2.42484184660891,0.214383008282587,0.195704015970316,"ebayes",7
"A0A9D5AAT4",0.172334441344102,0.586420769814222,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.322370649986075,1.37825881833361,1.50980688976346,0.23389703421295,0.213517802953317,"ebayes",4
"A0A9D4ZVL3",0.286322592906605,0.674237365225185,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.20143719450377,1.04848412067429,1.14855680815855,0.192122313091613,0.175382874467244,"ebayes",4
"A0A9D4VIB4",0.549245148687769,0.83530857968903,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.142458500684702,0.572612558051347,0.627265629510919,0.248786895574734,0.22711032452994,"ebayes",9
"A0A9D4ZTY5",0.669574805294982,0.885547148995314,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.0755180487367071,0.405441516943622,0.44413892915827,0.186261262304837,0.170032491589577,"ebayes",16
"A0A9D4XGY3",0.882118206217782,0.962469658406977,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.0434087848725258,-0.140086010308331,-0.153456535673548,0.309872376099388,0.282873483895599,"ebayes",3
"A0A9D4WKI4",0.911976618369059,0.97556319587818,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.0190664491409001,-0.104397473273979,-0.114361702117402,0.182633243343567,0.166720578549336,"ebayes",11
"A0A9D4WWD3;A0A9D4WZB8",0.22947065640816,0.631631451594284,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.237046713602762,-1.19507243265654,-1.30913625843713,0.198353427897109,0.181071078029535,"ebayes",10
"A0A9D4X4U4",0.184404941849803,0.601048951796249,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.289370171659887,1.33547952915146,1.46294452640526,0.216678852309888,0.19779982524076,"ebayes",20
"A0A9D5BHT8",0.623965870236526,0.872546398306756,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.08702966398464,0.466747582588235,0.511296359289164,0.186459806609042,0.170213736913038,"ebayes",12
"A0A9D4ZWW4",0.325282398477389,0.709537750877206,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.183417852600099,0.961362984958222,1.05312038562424,0.190789384935671,0.174166083103005,"ebayes",6
"A0A9D4YFR7",0.254309635550196,0.655506728594781,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.245748735903201,-1.12764826183867,-1.23527677988106,0.217930310558454,0.198942245094952,"ebayes",4
"A0A9D5B016",0.151442448743754,0.569977878345292,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.267577258749897,-1.45917996596695,-1.59845156563944,0.183375090798058,0.167397789524424,"ebayes",4
"Q43715",0.178819619813112,0.592181719197148,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.249226005606319,-1.35495122768807,-1.48427470344814,0.183937252141223,0.167910970272105,"ebayes",18
"P46258",0.64368530029969,0.875611185055097,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.0925790199454249,0.439974602631849,0.481968029181671,0.210419009169243,0.192085396416468,"ebayes",4
"A0A9D5AJA0;A0A9D5AKV4",0.734186936101207,0.912072549060366,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.0675791326541474,-0.321853400712113,-0.352572735559547,0.20996867674732,0.19167430104003,"ebayes",8
"A0A9D5B1M3",0.942652814932552,0.986903748539415,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.0131812912436629,0.0679181738597679,0.0744006317751052,0.194076054972835,0.177166388633724,"ebayes",7
"A0A9D4XCB9",0.228842728137205,0.631631451594284,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.245079366804914,-1.19685632977076,-1.31109041981657,0.204769244819765,0.186927890785139,"ebayes",15
"Q08155",0.412117378044531,0.760985723917446,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.155064984948813,0.793078902793414,0.868774409882799,0.195522771319016,0.178487053928915,"ebayes",5
"A0A9D4Y3Z7",0.86585411882713,0.959448626097343,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.0428753912895302,-0.159624210791181,-0.174859561948579,0.26860205652399,0.245199008917445,"ebayes",4
"A0A9D4VIR8;A0A9D4VJ01",0.942308255741764,0.986768975091925,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.0127251128477478,-0.0683271093337915,-0.0748485981424788,0.186238126737998,0.17001137180318,"ebayes",6
"A0A9D5A5B4",0.0479350147370857,0.401765711240219,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.529435868637117,-2.15844379676701,-2.36445671319278,0.245285918229663,0.223914384087923,"ebayes",2
"A0A9D4YA43",0.523238626725482,0.821732144603121,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.13001084351436,-0.611418466513347,-0.669775372369154,0.212638071361756,0.194111113782045,"ebayes",13
"A0A9D4WN28",0.924345852988007,0.982008608992617,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.0161899224579297,0.0896693010755864,0.0982277978296419,0.180551451430211,0.164820171231042,"ebayes",8
"A0A9D4WDD3",0.401491612854426,0.754789795287918,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.233656797683896,0.812157565143736,0.889674037355391,0.287698850213312,0.262631916716885,"ebayes",9
"A0A9D5APG0",0.260970956935308,0.660856264878557,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.205524668239045,1.11051817716141,1.21651171230165,0.185070962786386,0.168945901762172,"ebayes",13
"A0A9D4YDX6",0.32826684154584,0.711296682250038,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.182301013590311,-0.955039172091522,-1.04619299571117,0.19088328407627,0.174251800898732,"ebayes",11
"A0A9D5A2H6",0.339216561296362,0.718397425831892,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.210709571053884,-0.93221654859184,-1.02119206428672,0.226030712898384,0.206336866905698,"ebayes",5
"A0A9D4XNF1",0.658377428929842,0.880853250149732,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.0838057065461005,-0.420295665409916,-0.46041083353331,0.199397027957365,0.182023750186229,"ebayes",7
"A0A9D5AET3",0.0364118410617084,0.372415179093635,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.562567804928314,-2.32481841249181,-2.54671097325023,0.241983546717241,0.220899745136897,"ebayes",1
"A0A9D4XNB4",0.170832117880804,0.585704034186879,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.276832247117059,-1.38377101835835,-1.51584520235353,0.200056399103865,0.182625670937405,"ebayes",17
"P12886",0.0712366757419561,0.454914891702969,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.438951071914462,1.91954674047142,2.10275809988343,0.228674333716229,0.208750151498071,"ebayes",7
"A0A9D5AF45",0.740340887561422,0.912845790665919,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.100875574107178,0.314058367477048,0.344033704480852,0.321200084295,0.293214219401554,"ebayes",2
"A0A9D4WK21",0.127623563723613,0.541374213346102,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.32393102150428,-1.56508769551722,-1.71446767061711,0.206973080442774,0.188939708258064,"ebayes",3
"A0A9D4XMD3",0.14934106712801,0.569977878345292,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.480489027632377,1.46787699427694,1.60797868281672,0.327336029861998,0.298815545732669,"ebayes",9
"A0A9D4Y070;Q08145",0.792732414340453,0.930064629320082,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.0630791083082454,-0.248651570083037,-0.272384147787113,0.253684737591563,0.231581422122796,"ebayes",2
"A0A9D4VSK4",0.947156796716123,0.98763555862865,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.0159212229947636,-0.0625740693318441,-0.0685464585758865,0.254438031036944,0.232269081810223,"ebayes",4
"G9FRT5",0.385975547533944,0.748697583082389,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.187843404094638,-0.84068899056635,-0.920928647958875,0.223439828762469,0.20397172409716,"ebayes",12
"A0A9D4YMT2;A0A9D4ZYP7",0.99130817940047,0.998288822651614,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.00223133371856539,-0.0102834972662705,-0.0112650068455581,0.216981991708608,0.198076552385339,"ebayes",5
"A0A9D4VFD8",0.53273614417894,0.825157073888825,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.127987340699097,-0.597112812129713,-0.654104313157577,0.214343651817831,0.195668088597766,"ebayes",5
"A0A218MJ98",0.463670970357945,0.788361352352743,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.135993510694215,0.705155756069779,0.772459428308057,0.192855988940914,0.176052625821509,"ebayes",4
"A0A9D5H185",0.948468168163488,0.987666714052056,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.0131072437174451,-0.0610185552961483,-0.0668424783241534,0.214807506566327,0.196091528113027,"ebayes",14
"A0A9D4X5V0;A0A9D4X7H0",0.827089572645514,0.944654890366048,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.0427229834833391,0.206547370683919,0.226261308233927,0.206843511693589,0.188821428713604,"ebayes",3
"A0A9D4XY01",0.119767499003831,0.533181115331561,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.304954816787588,-1.60411391229354,-1.75721874914207,0.190107955831869,0.173544026283851,"ebayes",6
"A0A9D4VMZ2",0.101500426382392,0.512727834106509,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.319866683574182,-1.70518287406168,-1.86793424959014,0.187584973107472,0.171240868699937,"ebayes",13
"A0A9D4WCP3",0.032954514501311,0.357883780079843,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.576624289977712,-2.38545249022759,-2.61313227750905,0.241725329823147,0.220664026440856,"ebayes",7
"A0A9D4VTC2;A0A9D4ZY80",0.0137471905164253,0.306139419301888,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.598902059605052,-2.92742183365762,-3.20682994725483,0.204583450433846,0.186758284491429,"ebayes",4
"A0A9D4X3V5",0.832756535850442,0.948272079308685,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.051739846051322,0.19965253107897,0.218708389869906,0.25914946217665,0.236570010332472,"ebayes",11
"A0A9D4X282",0.25277750049806,0.654491208778508,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.222076999182834,1.13164156228405,1.23965122134673,0.196243233356156,0.179144742778194,"ebayes",4
"A0A9D5AMM0",0.716781169841345,0.904829884263081,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.0703566994576861,0.344045683542886,0.376883163377445,0.204498131565473,0.186680399376781,"ebayes",9
"A0A9D4YG42",0.990615957107815,0.998288822651614,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.0024686646112654,0.0111025258525627,0.0121622077094658,0.222351620167186,0.202978330105648,"ebayes",5
"A0A9D4WWZ7",0.925949062416266,0.982008608992617,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.0195790569723289,-0.0877623697179268,-0.0961388591892336,0.223091708157575,0.203653934917105,"ebayes",3
"A0A9D4VGR2",0.10013121639777,0.512093407593688,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.368301363830914,-1.71344562427525,-1.87698563894815,0.214947797941763,0.196219596031277,"ebayes",7
"A0A9D4X7Z3",0.0249094910397976,0.346158641440591,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.913678826002005,2.55662390144932,2.80064116376131,0.357377096210378,0.32623916188353,"ebayes",1
"A0A9D5B849",0.776683637603256,0.925581643176067,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.0643940019844229,0.268518466439806,0.294147242351551,0.239812191832468,0.218917578385665,"ebayes",2
"A0A9D4WCD3;A0A9D4WE66;A0A9D5B626",0.40317418784379,0.755146410004837,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.168118977326011,-0.809112322575824,-0.88633814126035,0.207782000885614,0.189678148214349,"ebayes",7
"A0A9D4WSP5",0.102147045642128,0.513769298873276,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.400904097027623,-1.70131793243147,-1.86370041816153,0.235643255963724,0.215111878025493,"ebayes",11
"A0A9D4Y6B7",0.758600410513173,0.918417384881387,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.077916613659232,-0.32068740612301,-0.32068740612301,0.242967488499827,0.242967488499827,"ebayes",1
"A0A9D4VPG2",0.407196812942956,0.758690929496243,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.166094917424925,-0.801869069684345,-0.878403555263595,0.207134710271726,0.189087255430202,"ebayes",6
"A0A9D4X4M4;A0A9D5AM52",0.34050213924084,0.718397425831892,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.356617495059075,0.929574839549719,1.01829821702125,0.383635055389213,0.35020928947736,"ebayes",2
"A0A9D5BE94",0.513984004906155,0.814535483684901,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",-0.133475466561571,-0.625514502834919,-0.685216806498629,0.213385086927068,0.194793042575259,"ebayes",6
"A0A9D4VU57",0.471598829531491,0.795705503255477,FALSE,0.05,0.584962500721156,"contrast: Apical_Buds_0h vs Apical_Buds_2h",0.149396531587942,0.692241092182389,0.758312122840615,0.215815751585836,0.197011925680823,"ebayes",5
